taxpayer_id,tax_year,declared_income,expected_tax,tax_paid,payment_status
10317,2024,2722357.5,490024.35,455722.65,Paid
10318,2024,5725959.0,1030672.62,1006039.54,Paid
10319,2024,7258752.0,1306575.36,1009982.75,Partial
10320,2024,7192173.0,1294591.14,1155552.05,Partial
10321,2024,4713523.0,848434.14,500745.83,Partial
10322,2024,6281944.5,1130750.01,666237.91,Partial
10323,2024,5013645.0,902456.1,522251.35,Partial
10324,2024,3981520.0,716673.6,428355.81,Partial
10325,2024,1284706.0,128470.6,79613.23,Partial
10326,2024,691767.0,69176.7,63151.41,Paid
10327,2024,5837972.0,1050834.96,749980.91,Partial
10328,2024,12212517.0,3053129.25,2087729.78,Partial
10329,2024,4661300.0,839034.0,566431.85,Partial
10330,2024,5005201.5,900936.27,880485.02,Paid
10331,2024,7290008.0,1312201.44,564771.5,Unpaid
10332,2024,893197.5,89319.75,36772.94,Unpaid
10333,2024,3250182.0,585032.76,401859.0,Partial
10334,2024,6879956.0,1238392.08,872323.38,Partial
10335,2024,2563113.0,461360.34,311279.82,Partial
10336,2024,1499544.0,149954.4,71663.21,Unpaid
10337,2024,1493643.0,149364.3,139237.4,Paid
10338,2024,6631831.5,1193729.67,572274.0,Unpaid
10339,2024,2724598.0,490427.64,419609.89,Partial
10340,2024,6558996.0,1180619.28,939418.76,Partial
10341,2024,3813574.0,686443.32,669350.88,Paid
10342,2024,5775640.0,1039615.2,912678.18,Partial
10343,2024,4808433.0,865517.94,790650.64,Paid
10344,2024,3646389.0,656350.02,515431.67,Partial
10345,2024,679428.0,67942.8,32979.44,Unpaid
10346,2024,1749015.0,174901.5,111709.59,Partial
10347,2024,4260541.5,766897.47,374015.9,Unpaid
10348,2024,3748335.0,674700.3,431673.25,Partial
10349,2024,4064026.5,731524.77,571320.85,Partial
10350,2024,5394676.5,971041.77,673320.36,Partial
10351,2024,3466480.5,623966.49,430599.27,Partial
10352,2024,2863309.5,515395.71,234711.21,Unpaid
10353,2024,5016612.0,902990.16,532132.1,Partial
10354,2024,4732569.0,851862.42,384019.58,Unpaid
10355,2024,7410570.0,1333902.6,780599.8,Partial
10356,2024,1643917.5,164391.75,138039.75,Partial
10357,2024,5396115.0,971300.7,742073.73,Partial
10358,2024,7223910.0,1300303.8,546257.63,Unpaid
10359,2024,1238856.0,123885.6,100186.28,Partial
10360,2024,2575647.0,463616.46,396206.63,Partial
10361,2024,6493450.0,1168821.0,797837.21,Partial
10362,2024,1760643.0,176064.3,165077.89,Paid
10363,2024,1562482.5,156248.25,101498.86,Partial
10364,2024,5887872.0,1059816.96,790199.53,Partial
10365,2024,9651750.0,1737315.0,1494264.63,Partial
10366,2024,7081147.5,1274606.55,816640.42,Partial
10367,2024,7538488.0,1356927.84,779962.12,Partial
10368,2024,1065252.0,106525.2,55414.41,Partial
10369,2024,1459813.0,145981.3,96128.69,Partial
10370,2024,4354492.0,783808.56,754886.02,Paid
10371,2024,4862343.0,875221.74,718382.0,Partial
10372,2024,3509148.0,631646.64,327129.79,Partial
10373,2024,2103657.0,378658.26,246809.45,Partial
10374,2024,2222980.5,400136.49,161335.03,Unpaid
10375,2024,11891262.5,2972815.62,1229259.26,Unpaid
10376,2024,9741368.0,1753446.24,1400652.86,Partial
10377,2024,621288.0,62128.8,33711.09,Partial
10378,2024,18115936.0,4528984.0,3249093.12,Partial
10379,2024,9761988.0,1757157.84,1512385.75,Partial
10380,2024,13378308.0,3344577.0,1530143.98,Unpaid
10381,2024,2340211.5,421238.07,376123.47,Partial
10382,2024,5553583.5,999645.03,962258.31,Paid
10383,2024,415929.0,20796.45,11115.7,Partial
10384,2024,14535004.0,3633751.0,2997117.82,Partial
10385,2024,5131299.0,923633.82,529519.27,Partial
10386,2024,1383130.0,138313.0,101148.3,Partial
10387,2024,2367613.5,426170.43,243982.57,Partial
10388,2024,7471244.0,1344823.92,1146462.39,Partial
10389,2024,4460430.0,802877.4,631623.65,Partial
10390,2024,2117602.5,381168.45,305468.4,Partial
10391,2024,5943658.5,1069858.53,660958.6,Partial
10392,2024,9144985.0,1646097.3,785682.24,Unpaid
10393,2024,2826912.0,508844.16,460961.92,Paid
10394,2024,1644530.0,164453.0,86716.07,Partial
10395,2024,2854378.0,513788.04,473609.82,Paid
10396,2024,6080405.0,1094472.9,980757.17,Partial
10397,2024,4680350.0,842463.0,343135.18,Unpaid
10398,2024,7333350.0,1320003.0,929414.11,Partial
10399,2024,3682606.5,662869.17,647556.89,Paid
10400,2024,1661269.0,166126.9,100456.94,Partial
10401,2024,6305560.0,1135000.8,662159.47,Partial
10402,2024,2743326.0,493798.68,256429.65,Partial
10403,2024,19912580.0,4978145.0,3842132.31,Partial
10404,2024,1718106.0,171810.6,136812.78,Partial
10405,2024,5169787.5,930561.75,481193.48,Partial
10406,2024,3707215.5,667298.79,644610.63,Paid
10407,2024,2231760.0,401716.8,174023.72,Unpaid
10408,2024,1204893.0,120489.3,106163.12,Partial
10409,2024,7145244.0,1286143.92,903387.49,Partial
10410,2024,3132295.5,563813.19,360220.25,Partial
10411,2024,4833475.5,870025.59,480863.14,Partial
10412,2024,6808030.5,1225445.49,600590.83,Unpaid
10413,2024,4595452.0,827181.36,761255.01,Paid
10414,2024,6051478.5,1089266.13,861936.29,Partial
10415,2024,10206240.0,2551560.0,1123196.71,Unpaid
10416,2024,1472956.0,147295.6,101692.88,Partial
10417,2024,4617334.0,831120.12,657083.57,Partial
10418,2024,13913547.0,3478386.75,1635537.45,Unpaid
10419,2024,3771435.0,678858.3,376698.47,Partial
10420,2024,257407.0,12870.35,7666.87,Partial
10421,2024,3326508.0,598771.44,573503.29,Paid
10422,2024,3635916.0,654464.88,613757.16,Paid
10423,2024,1813557.0,181355.7,168950.97,Paid
10424,2024,2819281.5,507470.67,291135.92,Partial
10425,2024,4063598.0,731447.64,715136.36,Paid
10426,2024,5767564.5,1038161.61,865722.97,Partial
10427,2024,12368088.0,3092022.0,2035478.08,Partial
10428,2024,933618.0,93361.8,79497.57,Partial
10429,2024,2871730.5,516911.49,508899.36,Paid
10430,2024,2231440.5,401659.29,201954.29,Partial
10431,2024,2302345.0,414422.1,404517.41,Paid
10432,2024,2934790.5,528262.29,502324.61,Paid
10433,2024,6991648.5,1258496.73,1143973.53,Paid
10434,2024,2848009.5,512641.71,318042.92,Partial
10435,2024,1194924.0,119492.4,100421.41,Partial
10436,2024,7186920.0,1293645.6,877479.81,Partial
10437,2024,4037646.0,726776.28,610710.11,Partial
10438,2024,7233205.5,1301976.99,637187.54,Unpaid
10439,2024,5793939.0,1042909.02,448138.01,Unpaid
10440,2024,1300320.0,130032.0,57201.08,Unpaid
10441,2024,7278856.5,1310194.17,672391.65,Partial
10442,2024,4407600.0,793368.0,400333.49,Partial
10443,2024,5733859.5,1032094.71,884505.17,Partial
10444,2024,4528741.5,815173.47,358839.36,Unpaid
10445,2024,3270022.5,588604.05,403252.63,Partial
10446,2024,3516153.0,632907.54,435503.68,Partial
10447,2024,5945397.0,1070171.46,638036.22,Partial
10448,2024,3446761.5,620417.07,302949.66,Unpaid
10449,2024,6419182.5,1155452.85,467842.86,Unpaid
10450,2024,6572438.0,1183038.84,735613.55,Partial
10451,2024,7347378.0,1322528.04,1081298.93,Partial
10452,2024,4403399.0,792611.82,499266.19,Partial
10453,2024,4732219.5,851799.51,376069.48,Unpaid
10454,2024,11851896.0,2962974.0,1367116.2,Unpaid
10455,2024,4356506.0,784171.08,604046.98,Partial
10456,2024,738016.5,73801.65,40945.16,Partial
10457,2024,5047810.5,908605.89,683998.51,Partial
10458,2024,4920271.0,885648.78,835786.75,Paid
10459,2024,4625043.0,832507.74,831009.23,Paid
10460,2024,3984108.0,717139.44,537782.87,Partial
10461,2024,5014218.0,902559.24,729628.89,Partial
10462,2024,3043918.5,547905.33,516565.15,Paid
10463,2024,12841416.0,3210354.0,1468415.92,Unpaid
10464,2024,4607244.0,829303.92,530174.0,Partial
10465,2024,19171240.0,4792810.0,4310653.31,Partial
10466,2024,2696834.0,485430.12,334170.09,Partial
10467,2024,9857172.0,1774290.96,1233841.93,Partial
10468,2024,5029556.0,905320.08,613354.35,Partial
10469,2024,951739.5,95173.95,39687.54,Unpaid
10470,2024,8562900.0,1541322.0,1010644.84,Partial
10471,2024,6303739.5,1134673.11,630424.38,Partial
10472,2024,4300251.0,774045.18,592067.16,Partial
10473,2024,1733059.5,173305.95,124658.97,Partial
10474,2024,4035109.5,726319.71,297282.66,Unpaid
10475,2024,615834.0,61583.4,48410.71,Partial
10476,2024,939530.0,93953.0,52031.17,Partial
10477,2024,7005477.0,1260985.86,744486.05,Partial
10478,2024,6756422.0,1216155.96,969276.3,Partial
10479,2024,4875616.5,877610.97,720781.89,Partial
10480,2024,11974585.0,2993646.25,1988978.57,Partial
10481,2024,4922799.0,886103.82,754694.62,Partial
10482,2024,3366940.0,606049.2,432052.47,Partial
10483,2024,6140178.0,1105232.04,546647.77,Unpaid
10484,2024,1681461.0,168146.1,112439.3,Partial
10485,2024,541372.0,54137.2,31583.64,Partial
10486,2024,1625083.5,162508.35,67798.48,Unpaid
10487,2024,688989.0,68898.9,28055.63,Unpaid
10488,2024,4494480.0,809006.4,396655.84,Unpaid
10489,2024,7090348.5,1276262.73,805449.41,Partial
10490,2024,3066666.0,551999.88,290738.34,Partial
10491,2024,6751309.5,1215235.71,789781.69,Partial
10492,2024,4833525.0,870034.5,400476.88,Unpaid
10493,2024,3964738.0,713652.84,316647.77,Unpaid
10494,2024,10583403.0,2645850.75,1404946.75,Partial
10495,2024,4551229.5,819221.31,479408.31,Partial
10496,2024,6602592.0,1188466.56,572365.5,Unpaid
10497,2024,6412762.5,1154297.25,1151180.65,Paid
10498,2024,19410060.0,4852515.0,3880070.99,Partial
10499,2024,1271370.0,127137.0,76549.19,Partial
10500,2024,6554902.5,1179882.45,775300.76,Partial
10501,2024,841614.0,84161.4,81922.71,Paid
10502,2024,6432872.0,1157916.96,1119937.28,Paid
10503,2024,4402998.0,792539.64,346339.82,Unpaid
10504,2024,5464594.5,983627.01,921068.33,Paid
10505,2024,1984569.0,198456.9,90496.35,Unpaid
10506,2024,7477656.0,1345978.08,627225.79,Unpaid
10507,2024,9593595.0,1726847.1,1691446.73,Paid
10508,2024,4208508.0,757531.44,543074.29,Partial
10509,2024,890682.0,89068.2,69820.56,Partial
10510,2024,3442597.5,619667.55,447833.74,Partial
10511,2024,403650.0,20182.5,11685.67,Partial
10512,2024,6357243.0,1144303.74,484612.63,Unpaid
10513,2024,4298896.5,773801.37,343799.95,Unpaid
10514,2024,6159640.5,1108735.29,687637.63,Partial
10515,2024,3790045.5,682208.19,509200.19,Partial
10516,2024,5722555.5,1030059.99,658002.32,Partial
10517,2024,10331188.0,2582797.0,2458306.18,Paid
10518,2024,3802078.5,684374.13,502741.24,Partial
10519,2024,13136124.0,3284031.0,2742165.88,Partial
10520,2024,4120838.0,741750.84,621216.33,Partial
10521,2024,2049026.0,368824.68,312947.74,Partial
10522,2024,3614128.5,650543.13,390781.26,Partial
10523,2024,579100.0,57910.0,35481.46,Partial
10524,2024,5545740.0,998233.2,652145.75,Partial
10525,2024,10453732.0,2613433.0,2341113.28,Partial
10526,2024,2212664.0,398279.52,287119.71,Partial
10527,2024,2633797.5,474083.55,376849.01,Partial
10528,2024,3023014.5,544142.61,329696.01,Partial
10529,2024,4235760.0,762436.8,406378.81,Partial
10530,2024,3311274.0,596029.32,325789.63,Partial
10531,2024,1699180.0,169918.0,101763.89,Partial
10532,2024,857784.0,85778.4,34697.36,Unpaid
10533,2024,4415106.0,794719.08,492010.58,Partial
10534,2024,2407805.0,433404.9,302863.34,Partial
10535,2024,2117317.5,381117.15,314688.43,Partial
10536,2024,2954532.0,531815.76,350253.86,Partial
10537,2024,3496462.0,629363.16,358799.94,Partial
10538,2024,5645170.5,1016130.69,439171.68,Unpaid
10539,2024,5323380.0,958208.4,872927.85,Paid
10540,2024,3874748.0,697454.64,381507.69,Partial
10541,2024,5632816.0,1013906.88,861516.68,Partial
10542,2024,4248891.0,764800.38,649697.92,Partial
10543,2024,5067637.5,912174.75,444685.19,Unpaid
10544,2024,7342171.5,1321590.87,1041281.45,Partial
10545,2024,6949453.5,1250901.63,1214625.48,Paid
10546,2024,8973620.0,1615251.6,1081249.42,Partial
10547,2024,8231596.0,1481687.28,850043.99,Partial
10548,2024,5742118.0,1033581.24,453948.88,Unpaid
10549,2024,9965765.0,1793837.7,1708630.41,Paid
10550,2024,5828572.5,1049143.05,786647.46,Partial
10551,2024,1724554.5,172455.45,85244.73,Unpaid
10552,2024,6286209.0,1131517.62,789573.0,Partial
10553,2024,3311052.0,595989.36,530013.34,Partial
10554,2024,9437442.0,1698739.56,1580677.16,Paid
10555,2024,6275452.5,1129581.45,467646.72,Unpaid
10556,2024,11888620.0,2972155.0,2391990.34,Partial
10557,2024,2214486.0,398607.48,390994.08,Paid
10558,2024,1396869.0,139686.9,133498.77,Paid
10559,2024,1800166.5,180016.65,89576.29,Unpaid
10560,2024,787458.0,78745.8,38207.46,Unpaid
10561,2024,5399023.5,971824.23,739752.6,Partial
10562,2024,5795550.0,1043199.0,980502.74,Paid
10563,2024,9743928.0,1753907.04,1005164.12,Partial
10564,2024,3009708.0,541747.44,331603.61,Partial
10565,2024,7103800.5,1278684.09,932288.57,Partial
10566,2024,1535683.5,153568.35,116727.3,Partial
10567,2024,400146.0,20007.3,14227.19,Partial
10568,2024,6937662.0,1248779.16,705185.59,Partial
10569,2024,1981381.5,198138.15,147692.18,Partial
10570,2024,2132517.0,383853.06,154270.54,Unpaid
10571,2024,2605251.0,468945.18,373561.73,Partial
10572,2024,3278549.0,590138.82,438709.2,Partial
10573,2024,1584666.0,158466.6,112653.91,Partial
10574,2024,2970128.0,534623.04,428126.13,Partial
10575,2024,8925768.0,1606638.24,1128342.04,Partial
10576,2024,5098657.5,917758.35,910049.18,Paid
10577,2024,6920408.0,1245673.44,575376.56,Unpaid
10578,2024,699072.0,69907.2,31087.73,Unpaid
10579,2024,7154504.0,1287810.72,1185816.11,Paid
10580,2024,4782241.0,860803.38,613236.33,Partial
10581,2024,1197722.0,119772.2,105028.24,Partial
10582,2024,3567447.0,642140.46,494191.3,Partial
10583,2024,2987518.0,537753.24,377180.12,Partial
10584,2024,6354298.5,1143773.73,517214.48,Unpaid
10585,2024,6768042.0,1218247.56,1098250.18,Paid
10586,2024,7171188.0,1290813.84,1017677.63,Partial
10587,2024,795865.5,79586.55,50999.06,Partial
10588,2024,2214258.0,398566.44,398566.44,Paid
10589,2024,661312.5,66131.25,40406.19,Partial
10590,2024,3945690.0,710224.2,595594.01,Partial
10591,2024,3240376.5,583267.77,496185.89,Partial
10592,2024,2231800.0,401724.0,175232.01,Unpaid
10593,2024,8189510.0,1474111.8,710079.65,Unpaid
10594,2024,7941656.0,1429498.08,1021233.43,Partial
10595,2024,1622416.5,162241.65,148159.07,Paid
10596,2024,6982827.0,1256908.86,999619.62,Partial
10597,2024,1478119.5,147811.95,84385.84,Partial
10598,2024,5399068.5,971832.33,622750.16,Partial
10599,2024,7224816.0,1300466.88,806679.61,Partial
10600,2024,1822014.0,182201.4,172635.83,Paid
10601,2024,1368945.0,136894.5,94607.79,Partial
10602,2024,2020926.0,363766.68,209020.33,Partial
10603,2024,2041803.0,367524.54,362783.47,Paid
10604,2024,8336416.0,1500554.88,897932.04,Partial
10605,2024,7041050.0,1267389.0,1029119.87,Partial
10606,2024,4654820.0,837867.6,760699.99,Paid
10607,2024,4808811.0,865585.98,796598.78,Paid
10608,2024,7414057.5,1334530.35,884393.26,Partial
10609,2024,5051949.0,909350.82,724388.86,Partial
10610,2024,8337924.0,1500826.32,877082.9,Partial
10611,2024,933970.0,93397.0,76977.81,Partial
10612,2024,4161711.0,749107.98,716072.32,Paid
10613,2024,6834597.0,1230227.46,1026870.86,Partial
10614,2024,8287308.0,1491715.44,842819.22,Partial
10615,2024,3915210.0,704737.8,283093.17,Unpaid
10616,2024,4629333.0,833279.94,799115.46,Paid
10617,2024,6938790.0,1248982.2,1239365.04,Paid
10618,2024,6842101.5,1231578.27,981075.25,Partial
10619,2024,7512152.0,1352187.36,568324.35,Unpaid
10620,2024,660003.0,66000.3,41606.59,Partial
10621,2024,1781964.0,178196.4,165419.72,Paid
10622,2024,4617390.0,831130.2,357053.53,Unpaid
10623,2024,4597245.0,827504.1,538125.92,Partial
10624,2024,4503171.0,810570.78,657048.67,Partial
10625,2024,1315321.5,131532.15,112828.28,Partial
10626,2024,3533932.5,636107.85,585664.5,Paid
10627,2024,4536770.0,816618.6,433216.17,Partial
10628,2024,2079357.5,374284.35,274986.71,Partial
10629,2024,685570.5,68557.05,41010.83,Partial
10630,2024,1960467.0,196046.7,188067.6,Paid
10631,2024,1472874.0,147287.4,141808.31,Paid
10632,2024,9567042.0,1722067.56,1256937.11,Partial
10633,2024,9452397.5,1701431.55,1413719.47,Partial
10634,2024,1447308.0,144730.8,143297.97,Paid
10635,2024,5512950.0,992331.0,922967.06,Paid
10636,2024,4197487.5,755547.75,659819.85,Partial
10637,2024,10090412.5,2522603.12,1943413.45,Partial
10638,2024,5600743.5,1008133.83,883830.93,Partial
10639,2024,4735876.5,852457.77,607461.41,Partial
10640,2024,1996258.5,199625.85,186730.02,Paid
10641,2024,3815328.0,686759.04,431559.38,Partial
10642,2024,9302331.0,1674419.58,774084.17,Unpaid
10643,2024,3256387.5,586149.75,450925.0,Partial
10644,2024,9953985.0,1791717.3,1620429.13,Paid
10645,2024,7272157.5,1308988.35,862492.42,Partial
10646,2024,14914434.0,3728608.5,2486981.87,Partial
10647,2024,6366751.5,1146015.27,812524.83,Partial
10648,2024,4440582.0,799304.76,509396.92,Partial
10649,2024,2704149.0,486746.82,250139.19,Partial
10650,2024,6076788.0,1093821.84,721813.03,Partial
10651,2024,5501950.5,990351.09,743852.7,Partial
10652,2024,1771473.0,177147.3,145313.93,Partial
10653,2024,2123604.0,382248.72,278735.77,Partial
10654,2024,3325628.0,598613.04,485535.04,Partial
10655,2024,487908.0,24395.4,11619.53,Unpaid
10656,2024,4241476.0,763465.68,480372.61,Partial
10657,2024,2402583.0,432464.94,402581.61,Paid
10658,2024,5752275.0,1035409.5,620624.45,Partial
10659,2024,6418992.0,1155418.56,656739.91,Partial
10660,2024,434879.0,21743.95,9106.37,Unpaid
10661,2024,6979221.0,1256259.78,766192.84,Partial
10662,2024,6087904.5,1095822.81,962789.92,Partial
10663,2024,970498.5,97049.85,75514.49,Partial
10664,2024,12670863.0,3167715.75,2149928.68,Partial
10665,2024,1892887.5,189288.75,161728.31,Partial
10666,2024,5122074.0,921973.32,904732.42,Paid
10667,2024,5664891.0,1019680.38,952687.38,Paid
10668,2024,1346046.0,134604.6,99890.07,Partial
10669,2024,2720389.0,489670.02,421605.89,Partial
10670,2024,6593047.5,1186748.55,1141533.43,Paid
10671,2024,6709303.5,1207674.63,1007079.87,Partial
10672,2024,3831560.0,689680.8,372979.38,Partial
10673,2024,439512.0,21975.6,18305.67,Partial
10674,2024,3680398.5,662471.73,657834.43,Paid
10675,2024,2132934.0,383928.12,166893.55,Unpaid
10676,2024,2125084.5,382515.21,368744.66,Paid
10677,2024,670107.0,67010.7,56436.41,Partial
10678,2024,6873963.0,1237313.34,977230.08,Partial
10679,2024,5683929.0,1023107.22,656118.66,Partial
10680,2024,4618948.5,831410.73,743364.33,Partial
10681,2024,2928675.0,527161.5,520308.4,Paid
10682,2024,5337232.5,960701.85,675373.4,Partial
10683,2024,1057632.0,105763.2,92563.95,Partial
10684,2024,1152140.0,115214.0,112806.03,Paid
10685,2024,11814652.0,2953663.0,2053386.52,Partial
10686,2024,6417322.5,1155118.05,805810.35,Partial
10687,2024,2714826.0,488668.68,305955.46,Partial
10688,2024,4211825.0,758128.5,611127.38,Partial
10689,2024,3498831.0,629789.58,588097.51,Paid
10690,2024,378244.5,18912.23,12824.38,Partial
10691,2024,325047.0,16252.35,11214.12,Partial
10692,2024,1798743.0,179874.3,170610.77,Paid
10693,2024,7184799.0,1293263.82,1198467.58,Paid
10694,2024,5117866.5,921215.97,694228.35,Partial
10695,2024,1428141.0,142814.1,124933.77,Partial
10696,2024,3001419.0,540255.42,392927.77,Partial
10697,2024,8758834.0,1576590.12,1469854.97,Paid
10698,2024,3121164.0,561809.52,536022.46,Paid
10699,2024,1044814.5,104481.45,52418.34,Partial
10700,2024,5644440.0,1015999.2,452119.64,Unpaid
10701,2024,5897812.5,1061606.25,945891.17,Partial
10702,2024,5968732.0,1074371.76,965752.78,Partial
10703,2024,2153379.0,387608.22,288806.88,Partial
10704,2024,9286204.0,1671516.72,1575070.21,Paid
10705,2024,6250182.0,1125032.76,1112544.9,Paid
10706,2024,2145054.0,386109.72,319853.29,Partial
10707,2024,359314.5,17965.73,7231.2,Unpaid
10708,2024,13543052.0,3385763.0,2424206.31,Partial
10709,2024,1857012.0,185701.2,89248.0,Unpaid
10710,2024,3071602.5,552888.45,225467.91,Unpaid
10711,2024,2869948.5,516590.73,443803.1,Partial
10712,2024,4848003.0,872640.54,559798.91,Partial
10713,2024,6045598.5,1088207.73,1006048.05,Paid
10714,2024,4394965.0,791093.7,408125.24,Partial
10715,2024,2076601.5,373788.27,362163.45,Paid
10716,2024,3095742.0,557233.56,438988.6,Partial
10717,2024,2872176.0,516991.68,372751.0,Partial
10718,2024,1435608.0,143560.8,104124.65,Partial
10719,2024,5170623.0,930712.14,705759.02,Partial
10720,2024,5544097.5,997937.55,519027.32,Partial
10721,2024,4716763.5,849017.43,846640.18,Paid
10722,2024,3792696.0,682685.28,666846.98,Paid
10723,2024,6226747.5,1120814.55,459758.13,Unpaid
10724,2024,13996240.0,3499060.0,3278969.13,Paid
10725,2024,5307333.0,955319.94,580930.06,Partial
10726,2024,16582972.0,4145743.0,2167809.01,Partial
10727,2024,8746856.0,1574434.08,918524.84,Partial
10728,2024,1171048.5,117104.85,63517.67,Partial
10729,2024,10108557.5,2527139.38,2122544.36,Partial
10730,2024,759380.0,75938.0,40171.2,Partial
10731,2024,1839393.0,183939.3,137641.78,Partial
10732,2024,11721540.0,2930385.0,2028998.57,Partial
10733,2024,3607305.0,649314.9,426470.03,Partial
10734,2024,10649216.0,2662304.0,2503364.45,Paid
10735,2024,4482330.0,806819.4,673452.15,Partial
10736,2024,9727870.0,1751016.6,1608308.75,Paid
10737,2024,4241745.0,763514.1,758780.31,Paid
10738,2024,1536507.5,153650.75,91160.99,Partial
10739,2024,2457334.5,442320.21,262163.19,Partial
10740,2024,4363197.0,785375.46,576387.05,Partial
10741,2024,13860219.0,3465054.75,1407158.73,Unpaid
10742,2024,7622912.0,1372124.16,975168.64,Partial
10743,2024,6116724.0,1101010.32,798012.28,Partial
10744,2024,14492394.0,3623098.5,2822393.73,Partial
10745,2024,1617883.0,161788.3,72464.98,Unpaid
10746,2024,2896056.0,521290.08,324346.69,Partial
10747,2024,3962945.0,713330.1,586357.34,Partial
10748,2024,3695711.0,665227.98,270747.79,Unpaid
10749,2024,5080116.0,914420.88,484643.07,Partial
10750,2024,8865264.0,1595747.52,957608.09,Partial
10751,2024,2003314.5,360596.61,282058.67,Partial
10752,2024,2700546.0,486098.28,401079.69,Partial
10753,2024,1493121.0,149312.1,75163.71,Partial
10754,2024,8330988.0,1499577.84,665212.73,Unpaid
10755,2024,14535624.0,3633906.0,2062968.44,Partial
10756,2024,5303068.5,954552.33,951402.31,Paid
10757,2024,5253834.0,945690.12,699243.27,Partial
10758,2024,4791322.5,862438.05,726690.3,Partial
10759,2024,4789715.0,862148.7,398916.2,Unpaid
10760,2024,318605.0,15930.25,15428.45,Paid
10761,2024,2445894.0,440260.92,388882.47,Partial
10762,2024,1116778.0,111677.8,96690.64,Partial
10763,2024,2777677.5,499981.95,286989.64,Partial
10764,2024,1292697.0,129269.7,112852.45,Partial
10765,2024,2219596.5,399527.37,386382.92,Paid
10766,2024,1030800.0,103080.0,52498.64,Partial
10767,2024,1814056.0,181405.6,73904.64,Unpaid
10768,2024,3083481.0,555026.58,263193.6,Unpaid
10769,2024,5018478.0,903326.04,745514.98,Partial
10770,2024,2920579.5,525704.31,345124.88,Partial
10771,2024,1360480.0,136048.0,135571.83,Paid
10772,2024,5548047.0,998648.46,814697.41,Partial
10773,2024,1229194.5,122919.45,107689.73,Partial
10774,2024,4185654.0,753417.72,694500.45,Paid
10775,2024,5909121.0,1063641.78,845701.58,Partial
10776,2024,6814647.0,1226636.46,944755.4,Partial
10777,2024,920457.0,92045.7,69034.28,Partial
10778,2024,539433.0,53943.3,45075.02,Partial
10779,2024,5055042.0,909907.56,903265.23,Paid
10780,2024,3377368.0,607926.24,382385.6,Partial
10781,2024,1840618.5,184061.85,157078.38,Partial
10782,2024,3183795.0,573083.1,382131.81,Partial
10783,2024,8545652.5,1538217.45,653280.95,Unpaid
10784,2024,1779834.0,177983.4,103942.31,Partial
10785,2024,815244.0,81524.4,51498.96,Partial
10786,2024,3979213.5,716258.43,521579.39,Partial
10787,2024,5203179.0,936572.22,724438.61,Partial
10788,2024,7117590.0,1281166.2,676583.87,Partial
10789,2024,6402825.0,1152508.5,1144210.44,Paid
10790,2024,4074263.0,733367.34,581853.65,Partial
10791,2024,5117815.5,921206.79,539735.06,Partial
10792,2024,717496.5,71749.65,43164.59,Partial
10793,2024,537172.0,53717.2,39643.29,Partial
10794,2024,6612243.0,1190203.74,755065.25,Partial
10795,2024,3074298.0,553373.64,287422.27,Partial
10796,2024,2367272.0,426108.96,348429.3,Partial
10797,2024,1528318.5,152831.85,127660.44,Partial
10798,2024,4086003.0,735480.54,382376.33,Partial
10799,2024,9145640.0,1646215.2,1179019.33,Partial
10800,2024,19640824.0,4910206.0,3858930.9,Partial
10801,2024,6083496.0,1095029.28,829375.18,Partial
10802,2024,6145716.0,1106228.88,915183.15,Partial
10803,2024,15436244.0,3859061.0,1922584.19,Unpaid
10804,2024,2625670.5,472620.69,440198.91,Paid
10805,2024,9736236.0,1752522.48,1628794.39,Paid
10806,2024,2159212.0,388658.16,227365.02,Partial
10807,2024,3293535.0,592836.3,585485.13,Paid
10808,2024,3048873.0,548797.14,260404.24,Unpaid
10809,2024,6825990.0,1228678.2,1079762.4,Partial
10810,2024,3523240.5,634183.29,576028.68,Paid
10811,2024,1009320.0,100932.0,77465.31,Partial
10812,2024,827568.0,82756.8,39772.92,Unpaid
10813,2024,2971137.0,534804.66,245689.26,Unpaid
10814,2024,3783469.5,681024.51,590448.25,Partial
10815,2024,413226.0,20661.3,14272.83,Partial
10816,2024,13357986.0,3339496.5,2064810.69,Partial
10817,2024,4863988.5,875517.93,856168.98,Paid
10818,2024,7773244.0,1399183.92,1251570.02,Partial
10819,2024,4606432.5,829157.85,562998.18,Partial
10820,2024,749326.5,74932.65,32947.89,Unpaid
10821,2024,2910176.0,523831.68,413984.18,Partial
10822,2024,1146490.0,114649.0,107300.0,Paid
10823,2024,821520.0,82152.0,48847.58,Partial
10824,2024,1171169.0,117116.9,86654.79,Partial
10825,2024,2656026.0,478084.68,388921.89,Partial
10826,2024,4232139.0,761785.02,753176.85,Paid
10827,2024,3084124.5,555142.41,315709.49,Partial
10828,2024,3128851.5,563193.27,274331.44,Unpaid
10829,2024,2532188.0,455793.84,199592.12,Unpaid
10830,2024,2089422.0,376095.96,277859.7,Partial
10831,2024,4575090.0,823516.2,783163.91,Paid
10832,2024,1449219.0,144921.9,103314.82,Partial
10833,2024,4873324.0,877198.32,510003.1,Partial
10834,2024,9025538.0,1624596.84,817334.67,Partial
10835,2024,4057095.0,730277.1,559976.48,Partial
10836,2024,5575996.5,1003679.37,851320.84,Partial
10837,2024,5483494.5,987029.01,639989.61,Partial
10838,2024,4058598.0,730547.64,532203.96,Partial
